ID	Notes	Scaffold	sgRNA1_ID	Gene1	sgRNA2_ID	Gene2	sgRNA1_Class	sgRNA2_Class	vector_class
DG0000753	GIpairs	Wildtype	979584041	ADAD1	1107702841	DNAJC15	non-essential	unclassified	non-essential + unclassified
DG0000754	GIpairs	Wildtype	979584041	ADAD1	1107703074	DNAJC15	non-essential	unclassified	non-essential + unclassified
DG0000755	GIpairs	Wildtype	979584041	ADAD1	1107704418	DNAJC15	non-essential	unclassified	non-essential + unclassified
DG0000756	GIpairs	Wildtype	979584041	ADAD1	1107698498	DNAJC15	non-essential	unclassified	non-essential + unclassified
DG0000757	GIpairs	Wildtype	1058273326	CYLC2	1107702841	DNAJC15	non-essential	unclassified	non-essential + unclassified
DG0000758	GIpairs	Wildtype	1058273326	CYLC2	1107703074	DNAJC15	non-essential	unclassified	non-essential + unclassified
DG0000759	GIpairs	Wildtype	1058273326	CYLC2	1107704418	DNAJC15	non-essential	unclassified	non-essential + unclassified
DG0000760	GIpairs	Wildtype	1058273326	CYLC2	1107698498	DNAJC15	non-essential	unclassified	non-essential + unclassified
DG0000761	GIpairs	Wildtype	1167699476	KLK12	1107702841	DNAJC15	non-essential	unclassified	non-essential + unclassified
DG0000762	GIpairs	Wildtype	1167699476	KLK12	1107703074	DNAJC15	non-essential	unclassified	non-essential + unclassified
DG0000763	GIpairs	Wildtype	1167699476	KLK12	1107704418	DNAJC15	non-essential	unclassified	non-essential + unclassified
DG0000764	GIpairs	Wildtype	1167699476	KLK12	1107698498	DNAJC15	non-essential	unclassified	non-essential + unclassified
DG0000765	GIpairs	Wildtype	979582957	ADAD1	1107702841	DNAJC15	non-essential	unclassified	non-essential + unclassified
DG0000766	GIpairs	Wildtype	979582957	ADAD1	1107703074	DNAJC15	non-essential	unclassified	non-essential + unclassified
DG0000767	GIpairs	Wildtype	979582957	ADAD1	1107704418	DNAJC15	non-essential	unclassified	non-essential + unclassified
DG0000768	GIpairs	Wildtype	979582957	ADAD1	1107698498	DNAJC15	non-essential	unclassified	non-essential + unclassified
DG0000769	GIpairs	Wildtype	1150097638	EFCAB3	1129326067	CSK	non-essential	unclassified	non-essential + unclassified
DG0000770	GIpairs	Wildtype	1150097638	EFCAB3	1129325727	CSK	non-essential	unclassified	non-essential + unclassified
DG0000771	GIpairs	Wildtype	1150097638	EFCAB3	1129326032	CSK	non-essential	unclassified	non-essential + unclassified
DG0000772	GIpairs	Wildtype	1150097638	EFCAB3	1129326068	CSK	non-essential	unclassified	non-essential + unclassified
DG0000773	GIpairs	Wildtype	1150097929	EFCAB3	1129326067	CSK	non-essential	unclassified	non-essential + unclassified
DG0000774	GIpairs	Wildtype	1150097929	EFCAB3	1129325727	CSK	non-essential	unclassified	non-essential + unclassified
DG0000775	GIpairs	Wildtype	1150097929	EFCAB3	1129326032	CSK	non-essential	unclassified	non-essential + unclassified
DG0000776	GIpairs	Wildtype	1150097929	EFCAB3	1129326068	CSK	non-essential	unclassified	non-essential + unclassified
DG0000777	GIpairs	Wildtype	1150099115	EFCAB3	1129326067	CSK	non-essential	unclassified	non-essential + unclassified
DG0000778	GIpairs	Wildtype	1150099115	EFCAB3	1129325727	CSK	non-essential	unclassified	non-essential + unclassified
DG0000779	GIpairs	Wildtype	1150099115	EFCAB3	1129326032	CSK	non-essential	unclassified	non-essential + unclassified
DG0000780	GIpairs	Wildtype	1150099115	EFCAB3	1129326068	CSK	non-essential	unclassified	non-essential + unclassified
DG0000781	GIpairs	Wildtype	1150097935	EFCAB3	1129326067	CSK	non-essential	unclassified	non-essential + unclassified
DG0000782	GIpairs	Wildtype	1150097935	EFCAB3	1129325727	CSK	non-essential	unclassified	non-essential + unclassified
DG0000783	GIpairs	Wildtype	1150097935	EFCAB3	1129326032	CSK	non-essential	unclassified	non-essential + unclassified
DG0000784	GIpairs	Wildtype	1150097935	EFCAB3	1129326068	CSK	non-essential	unclassified	non-essential + unclassified
DG0000785	GIpairs	Wildtype	1150097638	EFCAB3	1167699490	KLK12	non-essential	non-essential	non-essential + non-essential
DG0000786	GIpairs	Wildtype	1150097638	EFCAB3	1058273241	CYLC2	non-essential	non-essential	non-essential + non-essential
DG0000787	GIpairs	Wildtype	1150097638	EFCAB3	979584041	ADAD1	non-essential	non-essential	non-essential + non-essential
DG0000788	GIpairs	Wildtype	1150097638	EFCAB3	1058273326	CYLC2	non-essential	non-essential	non-essential + non-essential
DG0000789	GIpairs	Wildtype	1150097638	EFCAB3	1167699476	KLK12	non-essential	non-essential	non-essential + non-essential
DG0000790	GIpairs	Wildtype	1150097638	EFCAB3	979582957	ADAD1	non-essential	non-essential	non-essential + non-essential
DG0000791	GIpairs	Wildtype	1150097929	EFCAB3	1167699490	KLK12	non-essential	non-essential	non-essential + non-essential
DG0000792	GIpairs	Wildtype	1150097929	EFCAB3	1058273241	CYLC2	non-essential	non-essential	non-essential + non-essential
DG0000793	GIpairs	Wildtype	1150097929	EFCAB3	979584041	ADAD1	non-essential	non-essential	non-essential + non-essential
DG0000794	GIpairs	Wildtype	1150097929	EFCAB3	1058273326	CYLC2	non-essential	non-essential	non-essential + non-essential
DG0000795	GIpairs	Wildtype	1150097929	EFCAB3	1167699476	KLK12	non-essential	non-essential	non-essential + non-essential
DG0000796	GIpairs	Wildtype	1150097929	EFCAB3	979582957	ADAD1	non-essential	non-essential	non-essential + non-essential
DG0000797	GIpairs	Wildtype	1150099115	EFCAB3	1167699490	KLK12	non-essential	non-essential	non-essential + non-essential
DG0000798	GIpairs	Wildtype	1150099115	EFCAB3	1058273241	CYLC2	non-essential	non-essential	non-essential + non-essential
DG0000799	GIpairs	Wildtype	1150099115	EFCAB3	979584041	ADAD1	non-essential	non-essential	non-essential + non-essential
DG0000800	GIpairs	Wildtype	1150099115	EFCAB3	1058273326	CYLC2	non-essential	non-essential	non-essential + non-essential
DG0000801	GIpairs	Wildtype	1150099115	EFCAB3	1167699476	KLK12	non-essential	non-essential	non-essential + non-essential
DG0000802	GIpairs	Wildtype	1150099115	EFCAB3	979582957	ADAD1	non-essential	non-essential	non-essential + non-essential
DG0000803	GIpairs	Wildtype	1150097935	EFCAB3	1167699490	KLK12	non-essential	non-essential	non-essential + non-essential
DG0000804	GIpairs	Wildtype	1150097935	EFCAB3	1058273241	CYLC2	non-essential	non-essential	non-essential + non-essential
DG0000805	GIpairs	Wildtype	1150097935	EFCAB3	979584041	ADAD1	non-essential	non-essential	non-essential + non-essential
DG0000806	GIpairs	Wildtype	1150097935	EFCAB3	1058273326	CYLC2	non-essential	non-essential	non-essential + non-essential
DG0000807	GIpairs	Wildtype	1150097935	EFCAB3	1167699476	KLK12	non-essential	non-essential	non-essential + non-essential
DG0000808	GIpairs	Wildtype	1150097935	EFCAB3	979582957	ADAD1	non-essential	non-essential	non-essential + non-essential
DG0000809	GIpairs	Wildtype	1150097638	EFCAB3	1024980888	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000810	GIpairs	Wildtype	1150097638	EFCAB3	1024965420	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000811	GIpairs	Wildtype	1150097638	EFCAB3	1024979188	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000812	GIpairs	Wildtype	1150097638	EFCAB3	1024979662	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000813	GIpairs	Wildtype	1150097929	EFCAB3	1024980888	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000814	GIpairs	Wildtype	1150097929	EFCAB3	1024965420	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000815	GIpairs	Wildtype	1150097929	EFCAB3	1024979188	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000816	GIpairs	Wildtype	1150097929	EFCAB3	1024979662	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000817	GIpairs	Wildtype	1150099115	EFCAB3	1024980888	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000818	GIpairs	Wildtype	1150099115	EFCAB3	1024965420	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000819	GIpairs	Wildtype	1150099115	EFCAB3	1024979188	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000820	GIpairs	Wildtype	1150099115	EFCAB3	1024979662	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000821	GIpairs	Wildtype	1150097935	EFCAB3	1024980888	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000822	GIpairs	Wildtype	1150097935	EFCAB3	1024965420	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000823	GIpairs	Wildtype	1150097935	EFCAB3	1024979188	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000824	GIpairs	Wildtype	1150097935	EFCAB3	1024979662	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000825	GIpairs	Wildtype	1167699490	KLK12	1024980888	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000826	GIpairs	Wildtype	1167699490	KLK12	1024965420	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000827	GIpairs	Wildtype	1167699490	KLK12	1024979188	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000828	GIpairs	Wildtype	1167699490	KLK12	1024979662	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000829	GIpairs	Wildtype	1058273241	CYLC2	1024980888	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000830	GIpairs	Wildtype	1058273241	CYLC2	1024965420	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000831	GIpairs	Wildtype	1058273241	CYLC2	1024979188	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000832	GIpairs	Wildtype	1058273241	CYLC2	1024979662	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000833	GIpairs	Wildtype	979584041	ADAD1	1024980888	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000834	GIpairs	Wildtype	979584041	ADAD1	1024965420	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000835	GIpairs	Wildtype	979584041	ADAD1	1024979188	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000836	GIpairs	Wildtype	979584041	ADAD1	1024979662	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000837	GIpairs	Wildtype	1058273326	CYLC2	1024980888	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000838	GIpairs	Wildtype	1058273326	CYLC2	1024965420	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000839	GIpairs	Wildtype	1058273326	CYLC2	1024979188	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000840	GIpairs	Wildtype	1058273326	CYLC2	1024979662	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000841	GIpairs	Wildtype	1167699476	KLK12	1024980888	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000842	GIpairs	Wildtype	1167699476	KLK12	1024965420	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000843	GIpairs	Wildtype	1167699476	KLK12	1024979188	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000844	GIpairs	Wildtype	1167699476	KLK12	1024979662	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000845	GIpairs	Wildtype	979582957	ADAD1	1024980888	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000846	GIpairs	Wildtype	979582957	ADAD1	1024965420	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000847	GIpairs	Wildtype	979582957	ADAD1	1024979188	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000848	GIpairs	Wildtype	979582957	ADAD1	1024979662	EGFR	non-essential	unclassified	non-essential + unclassified
DG0000849	GIpairs	Wildtype	1150097638	EFCAB3	1147332747	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000850	GIpairs	Wildtype	1150097638	EFCAB3	1147333124	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000851	GIpairs	Wildtype	1150097638	EFCAB3	1147332907	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000852	GIpairs	Wildtype	1150097638	EFCAB3	1147332732	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000853	GIpairs	Wildtype	1150097929	EFCAB3	1147332747	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000854	GIpairs	Wildtype	1150097929	EFCAB3	1147333124	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000855	GIpairs	Wildtype	1150097929	EFCAB3	1147332907	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000856	GIpairs	Wildtype	1150097929	EFCAB3	1147332732	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000857	GIpairs	Wildtype	1150099115	EFCAB3	1147332747	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000858	GIpairs	Wildtype	1150099115	EFCAB3	1147333124	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000859	GIpairs	Wildtype	1150099115	EFCAB3	1147332907	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000860	GIpairs	Wildtype	1150099115	EFCAB3	1147332732	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000861	GIpairs	Wildtype	1150097935	EFCAB3	1147332747	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000862	GIpairs	Wildtype	1150097935	EFCAB3	1147333124	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000863	GIpairs	Wildtype	1150097935	EFCAB3	1147332907	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000864	GIpairs	Wildtype	1150097935	EFCAB3	1147332732	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000865	GIpairs	Wildtype	1167699490	KLK12	1147332747	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000866	GIpairs	Wildtype	1167699490	KLK12	1147333124	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000867	GIpairs	Wildtype	1167699490	KLK12	1147332907	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000868	GIpairs	Wildtype	1167699490	KLK12	1147332732	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000869	GIpairs	Wildtype	1058273241	CYLC2	1147332747	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000870	GIpairs	Wildtype	1058273241	CYLC2	1147333124	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000871	GIpairs	Wildtype	1058273241	CYLC2	1147332907	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000872	GIpairs	Wildtype	1058273241	CYLC2	1147332732	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000873	GIpairs	Wildtype	979584041	ADAD1	1147332747	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000874	GIpairs	Wildtype	979584041	ADAD1	1147333124	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000875	GIpairs	Wildtype	979584041	ADAD1	1147332907	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000876	GIpairs	Wildtype	979584041	ADAD1	1147332732	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000877	GIpairs	Wildtype	1058273326	CYLC2	1147332747	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000878	GIpairs	Wildtype	1058273326	CYLC2	1147333124	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000879	GIpairs	Wildtype	1058273326	CYLC2	1147332907	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000880	GIpairs	Wildtype	1058273326	CYLC2	1147332732	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000881	GIpairs	Wildtype	1167699476	KLK12	1147332747	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000882	GIpairs	Wildtype	1167699476	KLK12	1147333124	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000883	GIpairs	Wildtype	1167699476	KLK12	1147332907	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000884	GIpairs	Wildtype	1167699476	KLK12	1147332732	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000885	GIpairs	Wildtype	979582957	ADAD1	1147332747	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000886	GIpairs	Wildtype	979582957	ADAD1	1147333124	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000887	GIpairs	Wildtype	979582957	ADAD1	1147332907	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000888	GIpairs	Wildtype	979582957	ADAD1	1147332732	ERBB2	non-essential	unclassified	non-essential + unclassified
DG0000889	GIpairs	Wildtype	1150097638	EFCAB3	1151632690	GRB2	non-essential	unclassified	non-essential + unclassified
DG0000890	GIpairs	Wildtype	1150097638	EFCAB3	1151634139	GRB2	non-essential	unclassified	non-essential + unclassified
DG0000891	GIpairs	Wildtype	1150097638	EFCAB3	1151634133	GRB2	non-essential	unclassified	non-essential + unclassified
DG0000892	GIpairs	Wildtype	1150097638	EFCAB3	1151634136	GRB2	non-essential	unclassified	non-essential + unclassified
DG0000893	GIpairs	Wildtype	1150097929	EFCAB3	1151632690	GRB2	non-essential	unclassified	non-essential + unclassified
DG0000894	GIpairs	Wildtype	1150097929	EFCAB3	1151634139	GRB2	non-essential	unclassified	non-essential + unclassified
DG0000895	GIpairs	Wildtype	1150097929	EFCAB3	1151634133	GRB2	non-essential	unclassified	non-essential + unclassified
DG0000896	GIpairs	Wildtype	1150097929	EFCAB3	1151634136	GRB2	non-essential	unclassified	non-essential + unclassified
DG0000897	GIpairs	Wildtype	1150099115	EFCAB3	1151632690	GRB2	non-essential	unclassified	non-essential + unclassified
DG0000898	GIpairs	Wildtype	1150099115	EFCAB3	1151634139	GRB2	non-essential	unclassified	non-essential + unclassified
